source_id,ra,dec,g_mag
122676502336700928,48.62499666631,30.72274509362,12.362688
123349334734011008,48.14899998766,30.80453664612,12.363229
122952067438622464,46.55990880694,29.85809203459,12.364375
123652009669009920,46.86425360702,31.39843736311,12.378889
123188359359719936,46.75658748038,30.60384324436,12.386573
123450348068813056,48.20281724491,31.06014755812,12.39356
123377608502026240,47.31180306953,30.69138605504,12.395728
123371015728855936,47.49893197435,30.69561584636,12.396604
123611465177816960,47.46337904353,31.38321070712,12.40876
123068645734635136,46.13358375306,30.12205214141,12.421016
123458456967063936,48.43409066547,31.21303498385,12.426203
123567931389400448,47.10262849794,30.74707146713,12.433352
123336552911340800,48.24625456395,30.75626509422,12.44
123184579788498560,46.87260231084,30.57474052858,12.45288
135294394698287232,46.23973398205,31.32500871742,12.466314
123198323683853056,46.60172782078,30.5784239042,12.473039
122553833774669440,48.50479065842,30.18632375094,12.48277
122957083960411136,46.50020160584,30.00262106745,12.484683
123395204984636160,47.8389292896,30.86722094953,12.488209
122543113537023488,48.05145715773,30.13066224947,12.490658
123509275020103936,48.39381135755,31.37016870114,12.4914
122896164144363520,46.99206453324,29.84611670416,12.493925
123648535039222528,46.9466054082,31.3376906244,12.501539
123259793255678208,46.60588227572,30.9028396964,12.503587
122870222541922560,46.98860203334,29.52139393466,12.504331
123152315994202240,46.40351609545,30.23265670342,12.505673
122914237366784384,47.5246744006,30.06209799356,12.505828
123722408476966784,47.94674314931,31.7453832039,12.513792
122943718022260096,47.01374251312,29.91131899543,12.51393
122989931870248320,47.07300946834,30.34566826351,12.514737
123359573935993856,47.58855032189,30.53102383568,12.516295
122551432889280640,48.60555547939,30.22067065934,12.528202
123408364764399616,47.92755950477,31.11823595447,12.531907
123227701260068992,46.34395100678,30.7155266262,12.538298
122136882645891840,48.09645225397,29.6735456987,12.538544
122954403900815488,46.66677371193,29.97218337586,12.540301
122970273803691648,47.13030204799,30.08610229097,12.542662
123410426348734592,47.6133657157,30.9335903571,12.543724
123231515191026816,46.24416890313,30.75923287636,12.544919
122658326035119488,48.73822517711,30.51139524821,12.5536
122867503826964992,47.13467883222,29.50184323543,12.554257
122858677669783168,46.42414007103,29.83107279665,12.554625
123297245370702208,48.08981104234,30.29859809381,12.55646
122906055452659584,47.4702392309,29.88889243635,12.561066
122926160196206848,47.51081804778,30.08425307871,12.571544
123276389009235840,46.21382579133,31.13445940459,12.576122
123183342837922304,46.88553306413,30.51210446502,12.581503
122897641613104768,47.12567572695,29.90650962582,12.592176
123593391955495552,46.9510598711,31.14688831093,12.5929
123236012021240704,46.0030005259,30.65696668553,12.596268
123389187734583680,47.34722466228,30.91126509809,12.598427
123267279382584576,46.61341573349,31.1476246361,12.599655
123327030967159040,48.01206626393,30.51854611479,12.600987
122534970279031296,47.96424341621,30.02289770283,12.614053
123659946768591488,46.48804169144,31.3195809513,12.616463
123650978876953472,47.03286411135,31.45940524015,12.616707
122987011292498304,46.95195310863,30.19755931469,12.620046
122530645247532416,48.02572972685,29.95030958936,12.620198
123374898379309952,47.29282706407,30.60135872343,12.622394
122537792073103488,47.94272329172,30.12043540807,12.626582
123389462612492672,47.44894760858,30.87795666891,12.629724
122969968862354304,47.16713933875,30.06060441929,12.632403
123722752074351744,47.86810821367,31.72838202792,12.648172
123391803370553344,47.82789305508,30.73319632239,12.65289
123510374531733888,48.2668601775,31.32051182681,12.654552
123713612383951232,47.76756762013,31.57446734027,12.661997
123710416928283648,47.82025349345,31.5536765576,12.666297
123617237613854848,47.52242770663,31.39998075025,12.667918
123222512939597696,46.07204472311,30.57483760381,12.68751
122882759550799488,46.91341724666,29.58120375923,12.688334
122955743930606336,46.66973511357,30.03504323993,12.688454
123304800216441728,47.57641496837,30.23954013775,12.691173
123152831390276096,46.43143934519,30.2662543992,12.692126
123436402310736000,48.71273145523,30.94530311594,12.692891
122990786567490048,46.9720247781,30.38083951214,12.693476
123354626133701760,48.16076002917,30.92697957231,12.70893
123517903609950080,48.1214996485,31.39588314337,12.708978
123419188081991040,47.76202488683,31.11810182833,12.711866
123317586335808512,47.77142874354,30.51594904087,12.712075
123432760178423040,48.36982071665,30.88910763941,12.719109
123577964432979328,47.28388065463,30.95713615618,12.720556
123202957952030080,46.47637808217,30.66964756183,12.726892
